03/12/2025,13:22:05,0.0,0.0,0.0,29.23,65.0,0.42  pF
03/12/2025,13:22:05,0.0,0.0,0.0,29.01,65.0,0.21  pF
03/12/2025,13:22:06,0.0,0.0,0.0,28.98,67.58,0.47  pF
03/12/2025,13:22:06,0.0,0.0,0.0,29.01,65.0,0.28  pF
03/12/2025,13:22:07,0.0,0.0,0.0,28.84,65.0,0.32  pF
03/12/2025,13:22:07,0.0,0.0,0.0,29.03,65.0,0.30  pF
03/12/2025,13:22:08,0.0,0.0,0.0,28.98,60.0,0.13  pF
03/12/2025,13:22:08,0.0,0.0,0.0,28.98,65.0,0.30  pF
03/12/2025,13:22:08,0.0,0.0,0.0,28.98,65.0,0.31  pF
03/12/2025,13:22:09,0.0,0.0,0.0,29.28,65.0,0.11  pF
03/12/2025,13:22:09,0.0,0.0,0.0,29.01,65.0,0.40  pF
03/12/2025,13:22:10,0.0,0.0,0.0,29.03,52.88,0.19  pF
03/12/2025,13:22:10,0.0,0.0,0.0,29.81,65.0,0.46  pF
03/12/2025,13:22:11,0.0,0.0,0.0,28.89,65.0,0.24  pF
03/12/2025,13:22:11,0.0,0.0,0.0,29.06,65.0,0.34  pF
03/12/2025,13:22:11,0.0,0.0,0.0,28.98,65.0,0.24 
